route,pageType,section,visibleText,component
B-025,detail,,국가녹색기술연구소 · 기후기술 협력 데이터,SMALL
B-025,detail,,데이터 찾기,BUTTON
B-025,detail,,데이터 지도,BUTTON
B-025,detail,,데이터 다운로드,BUTTON
B-025,detail,,⌕,SPAN
B-025,detail,,검색,STRONG
B-025,detail,,검색 결과로 돌아가기,BUTTON
B-025,detail,,기후 환경,SPAN
B-025,detail,,›,SPAN
B-025,detail,,수문학,SPAN
B-025,detail,,데이터 제공,SPAN
B-025,detail,,다운로드 가능,SPAN
B-025,detail,,유역 면적,SPAN
B-025,detail,,베트남 · 유역 면적의 최근 수준과 항목별 차이를 확인할 수 있습니다,SPAN
B-025,detail,,다운로드,BUTTON
B-025,detail,public-analysis-root,공개 데이터,SPAN
B-025,detail,public-analysis-root,데이터 분석,H2
B-025,detail,public-data-summary,베트남 · 지표 18종 · 관측기간 2024년,SMALL
B-025,detail,public-analysis-root,이 데이터로 확인할 수 있는 내용,SPAN
B-025,detail,public-data-title,유역 면적(km²)의 지역별 차이와 범위,SPAN
B-025,detail,public-analysis-root,유역 면적(km²)의 지역 차이와 공개된 공간 범위를 확인할 수 있습니다.,SPAN
B-025,detail,public-selector,측정항목,SPAN
B-025,detail,public-selector,세부 분류,SPAN
B-025,detail,public-selector,detail 2,SPAN
B-025,detail,public-selector,연도,SPAN
B-025,detail,public-context-kpis,유역 면적(베트남 국내분),SPAN
B-025,detail,public-context-kpis,"10,847",STRONG
B-025,detail,public-context-kpis,km² · 2024 · Bằng Giang · Kỳ Cùng,SPAN
B-025,detail,public-context-kpis,현재 선택한 측정항목만 표시합니다. 다른 측정항목은 선택기와 전체 원자료 표에서 확인할 수 있습니다.,P
B-025,detail,public-analysis-heading-v134,주 분석,SPAN
B-025,detail,public-analysis-heading-v134,유역 면적(km²) 지역별 현황,H3
B-025,detail,public-primary-visualization,항목,SPAN
B-025,detail,public-primary-visualization,항목별 값,SPAN
B-025,detail,public-primary-visualization,단위: km²,H5
B-025,detail,public-primary-visualization,Bằng Giang,SPAN
B-025,detail,public-primary-visualization,Cả,SPAN
B-025,detail,public-primary-visualization,Cửu Long(메콩델타),SPAN
B-025,detail,public-primary-visualization,Hồng,SPAN
B-025,detail,public-primary-visualization,Mã,SPAN
B-025,detail,public-primary-visualization,Srêpốk,SPAN
B-025,detail,public-primary-visualization,Sê San,SPAN
B-025,detail,public-primary-visualization,Đồng Nai,SPAN
B-025,detail,detail-metadata-v135,자료정보,SUMMARY
B-025,detail,public-source-panel,출처·기준연도,SPAN
B-025,detail,public-source-panel,공식 자료와 해석 기준,H3
B-025,detail,public-source-panel,자료 제공기관,DT
B-025,detail,public-source-panel,MONRE,BUTTON
B-025,detail,public-source-panel,via,SPAN
B-025,detail,public-source-panel,WEPA,BUTTON
B-025,detail,public-source-panel,(2024) ·,SPAN
B-025,detail,public-source-panel,(2024) /,SPAN
B-025,detail,public-source-panel,VNMC,BUTTON
B-025,detail,public-source-panel,· HydroSHEDS / HydroBASINS v1.c,SPAN
B-025,detail,public-source-panel,기준연도·기간,DT
B-025,detail,public-source-panel,2024,DD
B-025,detail,public-source-panel,단위,DT
B-025,detail,public-source-panel,km²,SPAN
